DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
231707845,04/09/2023 12:00:00 AM,04/09/2023 12:00:00 AM,1020,17,Devonshire,1777,2,763,STALKING,1912 2000 0913 1814 0347 1906 0421 2038,48,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,AA,Adult Arrest,763,980,,,16500    PLUMMER                      ST,,34.2429,-118.4921
230614887,09/06/2023 12:00:00 AM,09/01/2023 12:00:00 AM,1930,06,Hollywood,0622,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0344,39,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,331,,,,2100    LAUREL CANYON                BL,,34.1088,-118.3696
231518795,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,1100,15,N Hollywood,1547,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0603,39,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,,,,11500    CUMPSTON                     ST,,34.1697,-118.3822
230617999,11/18/2023 12:00:00 AM,08/21/2023 12:00:00 AM,1500,06,Hollywood,0647,2,901,VIOLATION OF RESTRAINING ORDER,1814 0913 2038,30,F,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,901,,,,1500 N  BRONSON                      AV,,34.098,-118.318
231104206,01/05/2023 12:00:00 AM,01/04/2023 12:00:00 AM,2106,11,Northeast,1136,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0325,0,X,X,403,DRUG STORE,,,IC,Invest Cont,341,,,,4000    EAGLE ROCK                   BL,,34.12,-118.2288
231006693,03/09/2023 12:00:00 AM,03/08/2023 12:00:00 AM,1815,10,West Valley,1015,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1300 1822,34,M,H,101,STREET,,,IC,Invest Cont,420,,,,7500    BALCOM                       AV,,34.2069,-118.5208
230122093,10/18/2023 12:00:00 AM,10/17/2023 12:00:00 AM,1400,01,Central,0165,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,600 S  LOS ANGELES                  ST,,34.0446,-118.249
240309701,09/25/2023 12:00:00 AM,09/25/2023 12:00:00 AM,0830,03,Southwest,0355,2,900,VIOLATION OF COURT ORDER,0913 2038,51,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,900,,,,3600    ARLINGTON                    AV,,34.0229,-118.3176
232114168,09/15/2023 12:00:00 AM,09/15/2023 12:00:00 AM,1645,21,Topanga,2173,1,210,ROBBERY,1822 0342 0416 0302 0355 0344 0370 0444 1312 0213,25,M,O,501,SINGLE FAMILY DWELLING,106,UNKNOWN FIREARM,IC,Invest Cont,210,,,,23100    DOLOROSA                     ST,,34.1701,-118.6301
231014264,09/28/2023 12:00:00 AM,09/27/2023 12:00:00 AM,1715,10,West Valley,1008,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 0311 1300,0,M,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,7600    WOODLEY                      AV,,34.2085,-118.4837
