DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
221404168,01/04/2022 12:00:00 AM,01/04/2022 12:00:00 AM,2015,14,Pacific,1416,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0431 0447 0919 1822 1309 1310,37,M,W,101,STREET,512,MACE/PEPPER SPRAY,IC,Invest Cont,230,,,,VENICE                       BL,INGLEWOOD                    BL,34.0101,-118.4474
221013503,09/02/2022 12:00:00 AM,09/01/2022 12:00:00 AM,2230,10,West Valley,1028,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 0400 0444 0416,24,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,7000    DE CELIS                     PL,,34.1975,-118.4946
221106053,02/25/2022 12:00:00 AM,02/08/2022 12:00:00 AM,2200,11,Northeast,1134,2,354,THEFT OF IDENTITY,1822 0929,12,M,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2600 W  AVENUE 30,,34.109,-118.2405
220917359,12/15/2022 12:00:00 AM,12/15/2022 12:00:00 AM,1452,09,Van Nuys,0904,2,901,VIOLATION OF RESTRAINING ORDER,2038,33,F,H,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,901,,,,7600    HONOR                        WY,,34.2092,-118.4638
220110109,04/11/2022 12:00:00 AM,04/09/2022 12:00:00 AM,0300,01,Central,0155,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 1218 2034,31,M,H,101,STREET,,,IC,Invest Cont,440,,,,6TH,LOS ANGELES,34.0446,-118.249
221223194,11/08/2022 12:00:00 AM,11/08/2022 12:00:00 AM,2240,12,77th Street,1257,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 0400 0416 0444 1814 2000,27,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,7700 S  HOOVER                       ST,,33.9698,-118.2871
221405030,01/22/2022 12:00:00 AM,01/21/2022 12:00:00 AM,0430,14,Pacific,1483,1,121,"RAPE, FORCIBLE",1823 0413 1206 2034 0913 0507 0500 0527 1402 1415,22,F,W,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,8600    LINCOLN                      BL,,33.9568,-118.429
221107330,03/31/2022 12:00:00 AM,03/30/2022 12:00:00 AM,0730,11,Northeast,1116,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,29,M,B,721,HIGH SCHOOL,,,IC,Invest Cont,740,,,,800 N  AVENUE 54,,34.1152,-118.1991
221506004,02/18/2022 12:00:00 AM,02/18/2022 12:00:00 AM,1725,15,N Hollywood,1545,2,903,CONTEMPT OF COURT,2038,92,F,H,218,BEAUTY/BARBER SHOP,,,AO,Adult Other,903,,,,RIVERSIDE                    DR,BEN                          AV,34.1576,-118.3943
221507058,03/15/2022 12:00:00 AM,03/05/2022 12:00:00 AM,1630,15,N Hollywood,1523,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,28,M,O,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,440,,,,6200    BABCOCK                      AV,,34.1831,-118.4063
