DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
211112567,09/03/2021 12:00:00 AM,09/03/2021 12:00:00 AM,0005,11,Northeast,1117,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1609,0,X,X,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,740,,,,4700    EAGLE ROCK                   BL,,34.1303,-118.2166
210107404,03/13/2021 12:00:00 AM,03/13/2021 12:00:00 AM,0118,01,Central,0142,2,860,BATTERY WITH SEXUAL CONTACT,2034 0522 1822,19,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,400 S  FIGUEROA                     ST,,34.0533,-118.2561
211221884,09/27/2021 12:00:00 AM,09/27/2021 12:00:00 AM,1039,12,77th Street,1252,2,354,THEFT OF IDENTITY,0100,30,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6700    ARLINGTON                    AV,,33.9764,-118.3187
212012904,08/11/2021 12:00:00 AM,08/10/2021 12:00:00 AM,1300,20,Olympic,2036,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0397 1822 2032,32,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,341,,,,600 S  BERENDO                      ST,,34.0608,-118.2941
211110866,07/18/2021 12:00:00 AM,07/16/2021 12:00:00 AM,2200,11,Northeast,1181,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,75,F,W,104,DRIVEWAY,,,IC,Invest Cont,740,,,,2500    ELSINORE                     ST,,34.0805,-118.2685
211605863,03/07/2021 12:00:00 AM,03/07/2021 12:00:00 AM,0210,16,Foothill,1622,2,624,BATTERY - SIMPLE ASSAULT,1822 0416,27,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,PAXTON,SAN FERNANDO,34.272,-118.4284
211906639,03/17/2021 12:00:00 AM,03/16/2021 12:00:00 AM,0720,19,Mission,1967,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,48,F,O,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,9600    ELON                         AV,,34.2456,-118.4401
210616323,09/23/2021 12:00:00 AM,09/23/2021 12:00:00 AM,0140,06,Hollywood,0615,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0411 1218 1822,35,M,W,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,CAHUENGA,PILGRIMAGE B,34.1267,-118.3316
210410212,07/01/2021 12:00:00 AM,06/25/2021 12:00:00 AM,0900,04,Hollenbeck,0479,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,600    SPENCE                       ST,,34.0293,-118.1969
210610536,06/01/2021 12:00:00 AM,05/29/2021 12:00:00 AM,2355,06,Hollywood,0636,1,330,BURGLARY FROM VEHICLE,0344 1300 1609,27,M,I,108,PARKING LOT,,,IC,Invest Cont,330,,,,1700    WILCOX                       AV,,34.1016,-118.331
