DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
232116051,11/04/2023 12:00:00 AM,11/04/2023 12:00:00 AM,1700,21,Topanga,2139,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0329 1309 0416 0400 0913 0552 1300,17,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,740,,,19800    VALERIO                      ST,,34.2047,-118.5645
230514553,10/03/2023 12:00:00 AM,10/03/2023 12:00:00 AM,0830,05,Harbor,0501,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,63,M,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,440,,,,1000 W  184TH                        ST,,33.8634,-118.2919
232104433,01/13/2023 12:00:00 AM,01/12/2023 12:00:00 AM,2200,21,Topanga,2129,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0906 0421,46,F,B,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,AO,Adult Other,930,,,,19700    LULL                         ST,,34.2092,-118.5633
231221491,09/20/2023 12:00:00 AM,09/17/2023 12:00:00 AM,1000,12,77th Street,1269,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,30,F,H,707,GARAGE/CARPORT,,,IC,Invest Cont,440,,,,1000 E  83RD                         ST,,33.9638,-118.2573
230915861,11/01/2023 12:00:00 AM,11/01/2023 12:00:00 AM,0300,09,Van Nuys,0941,1,310,BURGLARY,1309 1300 1420,43,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,5900    KESTER                       AV,,34.1776,-118.4574
231714582,08/31/2023 12:00:00 AM,08/30/2023 12:00:00 AM,0700,17,Devonshire,1799,1,310,BURGLARY,1202 1606 0344,61,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,8600    COLLETT                      AV,,34.2266,-118.484
230318350,10/19/2023 12:00:00 AM,10/09/2023 12:00:00 AM,0430,03,Southwest,0373,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,3900    CHERRYWOOD                   AV,,34.0146,-118.3291
231316010,08/22/2023 12:00:00 AM,08/22/2023 12:00:00 AM,0751,13,Newton,1367,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0913 0329 2038 1814 1309 1312 1310,42,F,H,101,STREET,,,AO,Adult Other,745,902,,,E  52ND                         ST,LONG BEACH                   AV,33.9957,-118.2434
231309728,04/25/2023 12:00:00 AM,04/25/2023 12:00:00 AM,0930,13,Newton,1364,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 0444 0913 1814 2000,26,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,48TH                         ST,CENTRAL                      AV,33.9998,-118.2565
230112548,05/17/2023 12:00:00 AM,05/17/2023 12:00:00 AM,2015,01,Central,0174,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 1218 2004 0603 1402 0400 0416,44,M,H,516,SINGLE RESIDENCE OCCUPANCY (SRO'S) LOCATIONS,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,230,998,,,700 S  MAIN                         ST,,34.0439,-118.2514
