DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
230120611,09/26/2023 12:00:00 AM,09/26/2023 12:00:00 AM,0800,01,Central,0154,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0416 2000 1814 0447 0913,59,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",205,KITCHEN KNIFE,AO,Adult Other,236,,,,500 S  MAIN                         ST,,34.0467,-118.2485
231318196,10/01/2023 12:00:00 AM,10/01/2023 12:00:00 AM,0520,13,Newton,1313,1,330,BURGLARY FROM VEHICLE,0344 0358 1307 1822,21,M,B,403,DRUG STORE,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330,,,,400 E  WASHINGTON                   BL,,34.0295,-118.2615
231413158,06/26/2023 12:00:00 AM,06/26/2023 12:00:00 AM,2000,14,Pacific,1435,2,901,VIOLATION OF RESTRAINING ORDER,2004 1501,30,F,H,108,PARKING LOT,,,IC,Invest Cont,901,,,,12300    VENICE                       BL,,34.0057,-118.43
231519491,12/25/2023 12:00:00 AM,12/24/2023 12:00:00 AM,1730,15,N Hollywood,1549,2,624,BATTERY - SIMPLE ASSAULT,0361 0416,36,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,5500    DENNY                        AV,,34.17,-118.3646
230610968,06/10/2023 12:00:00 AM,06/10/2023 12:00:00 AM,0230,06,Hollywood,0643,1,330,BURGLARY FROM VEHICLE,1822 1300 1307 1601 1609 0329 0344 0352 1205,35,M,B,101,STREET,,,IC,Invest Cont,330,,,,SUNSET,POINSETTIA,34.098,-118.3483
231912096,07/26/2023 12:00:00 AM,07/25/2023 12:00:00 AM,1345,19,Mission,1931,2,624,BATTERY - SIMPLE ASSAULT,0559 0444 0419,37,F,H,701,HOSPITAL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,15000    RINALDI                      ST,,34.283,-118.4635
231311704,06/03/2023 12:00:00 AM,06/03/2023 12:00:00 AM,0330,13,Newton,1309,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,2600 E  25TH                         ST,,34.0153,-118.2257
231117327,11/09/2023 12:00:00 AM,11/09/2023 12:00:00 AM,2020,11,Northeast,1117,2,900,VIOLATION OF COURT ORDER,1501,29,M,O,203,OTHER BUSINESS,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,900,,,,4400    CORLISS                      ST,,34.1287,-118.2192
232011412,06/11/2023 12:00:00 AM,06/09/2023 12:00:00 AM,1420,20,Olympic,2019,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0311 0329 1822,26,F,H,146,PATIO*,,,IC,Invest Cont,745,,,,200 S  JUANITA                      AV,,34.0691,-118.2893
231505040,01/27/2023 12:00:00 AM,01/26/2023 12:00:00 AM,1700,15,N Hollywood,1557,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0800,54,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,10800    KLING                        ST,,34.1557,-118.3668
231306060,02/08/2023 12:00:00 AM,02/08/2023 12:00:00 AM,1910,13,Newton,1346,2,625,OTHER ASSAULT,0356 0913,47,M,H,301,GAS STATION,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,625,,,,1200 E  VERNON                       AV,,34.006,-118.2513
