DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
230515281,10/31/2023 12:00:00 AM,10/28/2023 12:00:00 AM,1630,05,Harbor,0557,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 0329,37,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,700 W  3RD                          ST,,33.7415,-118.2923
231321199,11/27/2023 12:00:00 AM,11/08/2023 12:00:00 AM,1000,13,Newton,1309,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2000 E  15TH                         ST,,34.0226,-118.2355
231914056,09/11/2023 12:00:00 AM,09/11/2023 12:00:00 AM,2100,19,Mission,1906,1,121,"RAPE, FORCIBLE",0527 0507 0913 1817 0940 1259 1402,16,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,820,998,,ELDRIDGE,ASTORIA,34.3227,-118.4307
230914437,09/22/2023 12:00:00 AM,09/21/2023 12:00:00 AM,1730,09,Van Nuys,0964,1,330,BURGLARY FROM VEHICLE,0344 0354 0358 1300 1307,34,F,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,4900    HAZELTINE                    AV,,34.1594,-118.44
231518525,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,0900,15,N Hollywood,1587,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2032,32,M,W,101,STREET,,,IC,Invest Cont,341,,,,100    UNIVERSAL HOLLYWOOD          DR,,34.1387,-118.3612
230111818,05/04/2023 12:00:00 AM,05/04/2023 12:00:00 AM,1130,01,Central,0154,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400 0416 1814,54,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,500 S  LOS ANGELES                  ST,,34.046,-118.2493
230316111,09/04/2023 12:00:00 AM,09/04/2023 12:00:00 AM,1940,03,Southwest,0359,2,940,EXTORTION,1915 0337,23,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,940,,,,3700 S  FLOWER                       ST,,34.0178,-118.2811
231213752,06/12/2023 12:00:00 AM,06/12/2023 12:00:00 AM,0715,12,77th Street,1239,2,624,BATTERY - SIMPLE ASSAULT,0917 0416 1822 0914 0446 0601,41,F,H,210,RESTAURANT/FAST FOOD,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,,,,900 W  SLAUSON                      AV,,33.9891,-118.2893
231513288,08/08/2023 12:00:00 AM,08/06/2023 12:00:00 AM,0532,15,N Hollywood,1553,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,0,M,O,507,CONDOMINIUM/TOWNHOUSE,,,IC,Invest Cont,341,,,,11800    RIVERSIDE                    DR,,34.1576,-118.39
231112785,08/29/2023 12:00:00 AM,08/26/2023 12:00:00 AM,0300,11,Northeast,1169,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,31,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,740,,,,200 S  AVE 55,,34.104,-118.1971
231015725,11/10/2023 12:00:00 AM,11/10/2023 12:00:00 AM,0405,10,West Valley,1025,1,648,ARSON,0202 1822 1420 1414,0,M,W,602,BANK,,,IC,Invest Cont,648,,,,18100    SHERMAN                      WY,,34.2011,-118.5273
231711288,06/13/2023 12:00:00 AM,06/11/2023 12:00:00 AM,1830,17,Devonshire,1714,2,354,THEFT OF IDENTITY,1822 0929,53,F,F,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,19200    VISTA GRANDE                 WY,,34.2889,-118.552
231813684,07/20/2023 12:00:00 AM,07/18/2023 12:00:00 AM,1210,18,Southeast,1829,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1822 0385,26,M,H,108,PARKING LOT,,,IC,Invest Cont,331,,,,10000    LAUREL                       ST,,33.9465,-118.231
231014252,09/29/2023 12:00:00 AM,09/29/2023 12:00:00 AM,0343,10,West Valley,1063,1,320,"BURGLARY, ATTEMPTED",1822 0216 0209 0206 1607 1420,0,M,W,404,DEPARTMENT STORE,,,IC,Invest Cont,320,,,,18900    VENTURA                      BL,,34.1722,-118.5447
231418195,10/02/2023 12:00:00 AM,10/02/2023 12:00:00 AM,0240,14,Pacific,1455,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0356 2000,50,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,12400    LOUISE                       AV,,33.9948,-118.4257
230913998,09/10/2023 12:00:00 AM,09/10/2023 12:00:00 AM,2300,09,Van Nuys,0906,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0444,33,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,7300    HAZELTINE                    AV,,34.206,-118.4445
230800730,05/24/2023 12:00:00 AM,05/24/2023 12:00:00 AM,0630,08,West LA,0886,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1402 1822 0329 0311 0319,0,X,X,719,MEDICAL/DENTAL OFFICES,,,AA,Adult Arrest,740,998,,,9700 W  PICO                         BL,,34.0475,-118.4032
231905470,02/03/2023 12:00:00 AM,02/03/2023 12:00:00 AM,2155,19,Mission,1974,2,354,THEFT OF IDENTITY,0922,31,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,9000    WILLIS                       AV,,34.2337,-118.4553
230604833,01/22/2023 12:00:00 AM,01/22/2023 12:00:00 AM,2210,06,Hollywood,0645,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,ORANGE                       ST,HOLLYWOOD                    BL,34.1015,-118.3417
230807540,03/22/2023 12:00:00 AM,03/17/2023 12:00:00 AM,1000,08,West LA,0834,1,310,BURGLARY,1607 0358 0382 0344 1822,37,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,10600    ROCHESTER                    AV,,34.0588,-118.4325
232017398,11/02/2023 12:00:00 AM,11/01/2023 12:00:00 AM,0720,20,Olympic,2027,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,CATALINA,5TH,34.0654,-118.2954
231105934,02/20/2023 12:00:00 AM,02/19/2023 12:00:00 AM,0100,11,Northeast,1163,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1100 N  HELIOTROPE                   DR,,34.0909,-118.295
231813426,07/14/2023 12:00:00 AM,07/14/2023 12:00:00 AM,1610,18,Southeast,1863,2,624,BATTERY - SIMPLE ASSAULT,2049 0910 1253 2051 0319 0356 0416 0447 2024,41,F,B,801,MTA BUS,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,AVALON                       BL,116TH                        ST,33.9292,-118.2652
231017535,12/24/2023 12:00:00 AM,12/23/2023 12:00:00 AM,0600,10,West Valley,1049,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,6300    WOODLEY                      AV,,34.1822,-118.4836
232105978,02/21/2023 12:00:00 AM,02/20/2023 12:00:00 AM,2000,21,Topanga,2157,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0377 0344,26,F,B,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,440,,,,6800    DE SOTO                      AV,,34.1938,-118.5884
230410366,07/13/2023 12:00:00 AM,06/15/2023 12:00:00 AM,1500,04,Hollenbeck,0427,1,761,BRANDISH WEAPON,0443,31,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,AA,Adult Arrest,761,930,,,4600 N  HUNTINGTON DR,,34.0852,-118.186
231013463,09/08/2023 12:00:00 AM,09/08/2023 12:00:00 AM,0820,10,West Valley,1045,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),2055 1514 1300 0903 0329 1822 0919 2035,31,F,B,101,STREET,,,IC,Invest Cont,745,,,,BURBANK                      BL,ZELZAH                       AV,34.1722,-118.522
231500868,07/25/2023 12:00:00 AM,07/25/2023 12:00:00 AM,1445,15,N Hollywood,1517,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,2004 1212 1402 0906,0,M,W,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,231,998,,,11100    LEMAY                        ST,,34.191,-118.3733
231421283,12/05/2023 12:00:00 AM,12/05/2023 12:00:00 AM,0820,14,Pacific,1494,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,200    WORLDWAY,,33.942,-118.4095
231819669,11/21/2023 12:00:00 AM,11/20/2023 12:00:00 AM,2130,18,Southeast,1823,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,10200    AVALON                       BL,,33.9441,-118.2652
230614529,08/29/2023 12:00:00 AM,08/29/2023 12:00:00 AM,1300,06,Hollywood,0676,2,888,TRESPASSING,2004 1501 0913,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,888,,,,5600    MELROSE                      AV,,34.0853,-118.3277
231422049,12/20/2023 12:00:00 AM,12/19/2023 12:00:00 AM,2200,14,Pacific,1477,1,210,ROBBERY,1822 1309 0344,41,M,A,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,SEPULVEDA,WESTCHESTER,33.9648,-118.3903
232008102,04/10/2023 12:00:00 AM,04/07/2023 12:00:00 AM,1900,20,Olympic,2002,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0352 0344 1606 1822 0377 1251,22,F,W,108,PARKING LOT,,,IC,Invest Cont,331,,,,500 N  ST ANDREWS                   PL,,34.0803,-118.3112
230617314,11/01/2023 12:00:00 AM,11/01/2023 12:00:00 AM,1320,06,Hollywood,0636,2,354,THEFT OF IDENTITY,1822 0930,24,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,6700    YUCCA                        ST,,34.1032,-118.3362
