DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
212005704,02/18/2021 12:00:00 AM,02/18/2021 12:00:00 AM,1500,20,Olympic,2027,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0555 0448 0305 0444 0429 0417 0408 0451 0421,63,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,230,,,,500 S  NORMANDIE                    AV,,34.065,-118.3003
211214042,06/16/2021 12:00:00 AM,06/15/2021 12:00:00 AM,1530,12,77th Street,1256,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1202 1300 0361 0913 0421 0422 0432,60,M,H,108,PARKING LOT,511,VERBAL THREAT,IC,Invest Cont,930,,,,7400 S  FIGUEROA                     ST,,33.9725,-118.2827
211213042,05/30/2021 12:00:00 AM,05/29/2021 12:00:00 AM,1930,12,77th Street,1265,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,8400 S  VERMONT                      AV,,33.9641,-118.2919
220605438,02/02/2022 12:00:00 AM,02/02/2021 12:00:00 AM,1005,06,Hollywood,0647,2,860,BATTERY WITH SEXUAL CONTACT,2004 0400 0522 0500,27,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,WESTERN,HOLLYWOOD,34.0998,-118.3211
211411099,05/07/2021 12:00:00 AM,05/03/2021 12:00:00 AM,1400,14,Pacific,1469,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,5400    ALVERN,,33.975,-118.3744
211317433,10/14/2021 12:00:00 AM,10/14/2021 12:00:00 AM,1400,13,Newton,1346,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0431 0601 0400 0432,35,F,B,102,SIDEWALK,512,MACE/PEPPER SPRAY,IC,Invest Cont,230,,,,4300 S  CENTRAL                      AV,,34.0048,-118.2565
210517485,12/01/2021 12:00:00 AM,03/20/2021 12:00:00 AM,1200,05,Harbor,0509,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1202 1702 0913 0344,60,M,W,605,AUTOMATED TELLER MACHINE (ATM),,,AO,Adult Other,341,,,,1700    247TH                        PL,,33.8002,-118.3078
210219369,12/25/2021 12:00:00 AM,12/10/2021 12:00:00 AM,1200,02,Rampart,0217,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1822 0329,33,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,745,,,,800    GLENDALE                     BL,,34.0727,-118.2637
211705463,02/07/2021 12:00:00 AM,02/07/2021 12:00:00 AM,0030,17,Devonshire,1723,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1202 0344,72,F,W,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,440,,,,10800    DE SOTO                      AV,,34.2667,-118.5886
210206874,03/13/2021 12:00:00 AM,03/13/2021 12:00:00 AM,0329,02,Rampart,0233,2,624,BATTERY - SIMPLE ASSAULT,0447 1202 0444 0334 0445 0429 0329 1309 1266 1313,79,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,2500    BEVERLY                      BL,,34.0708,-118.2798
220904389,01/12/2022 12:00:00 AM,06/23/2021 12:00:00 AM,1800,09,Van Nuys,0955,2,354,THEFT OF IDENTITY,1822 0377,50,M,H,108,PARKING LOT,,,IC,Invest Cont,354,,,,5400    VAN NUYS                     BL,,34.1668,-118.4445
210700831,11/11/2021 12:00:00 AM,11/06/2021 12:00:00 AM,0001,07,Wilshire,0767,1,251,SHOTS FIRED AT INHABITED DWELLING,1407 1100 1822,38,M,A,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,251,998,,,1300    12TH                         AV,,34.044,-118.3263
211009544,06/28/2021 12:00:00 AM,06/28/2021 12:00:00 AM,0100,10,West Valley,1065,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1814 2000 0913 0400 0444 0429 0344 2033,34,F,O,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,17800    VENTURA                      BL,,34.1675,-118.5226
211222989,10/04/2021 12:00:00 AM,10/02/2021 12:00:00 AM,1655,12,77th Street,1267,2,354,THEFT OF IDENTITY,0929 0922,46,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,600 W  84TH                         ST,,33.9621,-118.2853
211209495,03/31/2021 12:00:00 AM,03/31/2021 12:00:00 AM,0039,12,77th Street,1256,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1100 1307 2033 1310,0,X,X,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,230,,,,400 W  FLORENCE                     AV,,33.9747,-118.2816
211414946,07/13/2021 12:00:00 AM,07/07/2021 12:00:00 AM,1200,14,Pacific,1488,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,0,,,203,OTHER BUSINESS,,,IC,Invest Cont,668,,,,8700    BELLANCA                     AV,,33.9539,-118.3805
