DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
240206089,02/08/2024 12:00:00 AM,12/14/2023 12:00:00 AM,1500,02,Rampart,0249,2,624,BATTERY - SIMPLE ASSAULT,0342 1822 1218 2033 0400 0910,53,F,B,124,BUS STOP,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,LUCAS                        AV,3RD                          ST,34.0577,-118.262
232019733,12/26/2023 12:00:00 AM,11/22/2023 12:00:00 AM,1200,20,Olympic,2025,2,662,"BUNCO, GRAND THEFT",1822 1916 0701 0800 0344 1011,24,M,O,750,CYBERSPACE,,,IC,Invest Cont,662,,,,300 S  ALEXANDRIA                   AV,,34.069,-118.2979
231108127,04/20/2023 12:00:00 AM,04/20/2023 12:00:00 AM,0840,11,Northeast,1149,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),1822 0104 0325 0344,0,X,X,406,OTHER STORE,,,IC,Invest Cont,343,,,,5400 N  FIGUEROA                     ST,,34.1076,-118.1969
231516798,10/29/2023 12:00:00 AM,10/28/2023 12:00:00 AM,1700,15,N Hollywood,1546,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,5000    WESTPARK                     DR,,34.1613,-118.3829
230117468,08/07/2023 12:00:00 AM,07/24/2023 12:00:00 AM,1300,01,Central,0182,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,1200 S  FIGUEROA                     ST,,34.0419,-118.2669
230512092,08/09/2023 12:00:00 AM,08/08/2023 12:00:00 AM,2252,05,Harbor,0515,1,210,ROBBERY,0355 0337 1306 1313 0326 0418 1302 1305 1822 0302,50,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,1700    LAGOON                       AV,,33.7973,-118.2684
231512224,07/14/2023 12:00:00 AM,07/13/2023 12:00:00 AM,0434,15,N Hollywood,1563,1,310,BURGLARY,0344 1605,0,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,4300    COLFAX                       AV,,34.1477,-118.3877
232005874,02/15/2023 12:00:00 AM,02/15/2023 12:00:00 AM,0200,20,Olympic,2069,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0408 0424 0448 0913 1241 1821 2000 0334,40,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,1100    ARAPAHOE                     ST,,34.0508,-118.2854
231705671,01/22/2023 12:00:00 AM,01/16/2023 12:00:00 AM,1645,17,Devonshire,1757,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,55,F,F,406,OTHER STORE,,,IC,Invest Cont,440,,,,16900    DEVONSHIRE                   ST,,34.2575,-118.5004
231414886,07/27/2023 12:00:00 AM,04/17/2023 12:00:00 AM,0800,14,Pacific,1407,2,354,THEFT OF IDENTITY,0377,24,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,3600    EMPIRE                       DR,,34.0264,-118.4045
230406416,03/15/2023 12:00:00 AM,03/14/2023 12:00:00 AM,0900,04,Hollenbeck,0412,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1300,25,M,C,101,STREET,,,IC,Invest Cont,745,,,,200 N  AVENUE 25,,34.078,-118.2181
231909052,05/08/2023 12:00:00 AM,05/03/2023 12:00:00 AM,1700,19,Mission,1966,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0701,20,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,9100    VAN NUYS                     BL,,34.2386,-118.4464
230717966,12/04/2023 12:00:00 AM,12/02/2023 12:00:00 AM,0620,07,Wilshire,0759,2,354,THEFT OF IDENTITY,,47,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1100 S  BRONSON                      AV,,34.0495,-118.3215
231519709,12/31/2023 12:00:00 AM,12/27/2023 12:00:00 AM,2240,15,N Hollywood,1548,2,888,TRESPASSING,1822 1501 2004 0910,0,X,X,913,MTA - RED LINE - NORTH HOLLYWOOD,,,AA,Adult Arrest,888,,,,5300    LANKERSHIM                   BL,,34.167,-118.3759
241506480,02/21/2024 12:00:00 AM,11/01/2023 12:00:00 AM,2340,15,N Hollywood,1538,2,354,THEFT OF IDENTITY,1822 0928,44,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,11200    TIARA                        ST,,34.1785,-118.3747
230812838,08/01/2023 12:00:00 AM,08/01/2023 12:00:00 AM,0740,08,West LA,0833,1,330,BURGLARY FROM VEHICLE,1202 0344 0346 0358,71,F,B,101,STREET,,,IC,Invest Cont,330,,,,10900    WELLWORTH                    AV,,34.057,-118.4428
230908616,04/26/2023 12:00:00 AM,04/25/2023 12:00:00 AM,2150,09,Van Nuys,0916,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307,49,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,745,,,,13700    SHERMAN                      WY,,34.2012,-118.4312
241310358,06/14/2024 12:00:00 AM,11/15/2023 12:00:00 AM,1430,13,Newton,1333,2,354,THEFT OF IDENTITY,0100,48,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,900 E  28TH                         ST,,34.0181,-118.2586
230506152,02/28/2023 12:00:00 AM,02/28/2023 12:00:00 AM,1432,05,Harbor,0555,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1202 1822 0342 0416 0432 1309,60,M,W,301,GAS STATION,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,700 N  GAFFEY                       ST,,33.7499,-118.2932
230613990,08/17/2023 12:00:00 AM,08/13/2023 12:00:00 AM,2130,06,Hollywood,0648,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1600 N  WESTERN                      AV,,34.1001,-118.3092
230117359,08/05/2023 12:00:00 AM,08/05/2023 12:00:00 AM,0641,01,Central,0155,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1218 1822 0445,45,M,H,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,5TH,MAPLE,34.0454,-118.2465
